MILALLWEBAN_BTN3;Перейти;Voir;Zeigen;Idџ do;Ir allн;Vai a;Ugrбs;Pшejнt na;;;;;;x
bg_emperor;В год $YEAR$ $MONARCHTITLE$ $MONARCHNAME$ становится божьей милостью императором Римским.;En l'annйe $YEAR$, $MONARCHTITLE$  $MONARCHNAME$ fut proclamй dei gratia Romanorum imperator electus semper augustus;Im Jahr $YEAR$ wurde $MONARCHTITLE$  $MONARCHNAME$ zum dei gratia Romanorum imperator electus semper augustus gekrцnt.;W roku $YEAR$ $MONARCHTITLE$ $MONARCHNAME$ zostaі koronowany. Dei gratia Romanorum imperator electus semper augustus. Wybrany przez elektorуw krуl niemiecki uzyskuje tytuі cesarza rzymskiego.;En el aсo $YEAR$, se ha proclamado dei gratia Romanorum imperator electus semper augustus a Su $MONARCHTITLE$ $MONARCHNAME$.;Nell'anno $YEAR$, $MONARCHNAME$ fu proclamato $MONARCHTITLE$, dei gratia Romanorum Imperator electus semper augustus;"$YEAR$. йvben $MONARCHNAME$ $MONARCHTITLE$ kikiбltotta: ""dei gratia Romanorum imperator electus semper augustus""";Lйta Pбnм $YEAR$ byl $MONARCHTITLE$  $MONARCHNAME$ byl prohlбљen dei gratia Romanorum imperator electus semper augustus;;;;;;x
bg_elector;В год $YEAR$ держава $COUNTRY$ удостаивается чести быть курфюрстом Священной Римской империи.;L'annйe $YEAR$ vit $COUNTRY$ voir accordйe а son dirigeant la dignitй de Prince Йlecteur du Saint Empire romain.;Im Jahre des Herrn $YEAR$ wurde $COUNTRY$ in den Kurfьrstenrang erhoben.;W roku $YEAR$ wіadca paсstwa $COUNTRY$ otrzymaі tytuі ksiкcia elektora Њwiкtego Cesarstwa Rzymskiego.;En el aсo $YEAR$, se le ha concedido a $COUNTRY$ la dignidad de ser Prнncipe Elector del Sacro Imperio Romano.;Nell'anno $YEAR$, la nazione: $COUNTRY$ conobbe il decoro del Principe Elettore del Sacro Romano Impero.;The year of $YEAR$ saw $COUNTRY$ given the dignity of Prince Elector of the Holy Roman Empire.;Lйta Pбnм $YEAR$ se zemм $COUNTRY$ stala kurfiшtem Svatй шнљe шнmskй.;;;;;;x
bg_war_3_1;$WARNAME$ продолжается в царствование правителя $MONARCHNAME$.;La $WARNAME$ continua dans le rиgne de $MONARCHNAME$.;Der $WARNAME$ setzte sich unter $MONARCHNAME$ fort.;$WARNAME$ trwaіa dalej w trakcie panowania $MONARCHNAME$.;La $WARNAME$ ha continuado durante el reinado de $MONARCHNAME$.;La $WARNAME$ continuт nel regno di $MONARCHNAME$.;A(z) $WARNAME$ folytatуdik $MONARCHNAME$ uralkodбsa alatt is.;$WARNAME$ pokraиovala za vlбdy $MONARCHNAME$.;;;;;;x
bg_war_3_2;В царствование правителя $MONARCHNAME$ продолжается $WARNAME$.;Le rиgne de $MONARCHNAME$ vit la continuation de la $WARNAME$.;Die Herrschaft von $MONARCHNAME$ sah die Fortsetzung des $WARNAME$.;W trakcie panowania $MONARCHNAME$ dalej toczyіa siк wojna $WARNAME$.;El reinado de $MONARCHNAME$ ha presenciado la continuaciуn de la $WARNAME$.;Il regno di $MONARCHNAME$ vide il seguito della $WARNAME$.;The reign of $MONARCHNAME$ saw the continuation of the $WARNAME$.;Za vlбdy monarchy $MONARCHNAME$ pokraиovala $WARNAME$.;;;;;;x
CONFIRMMISSIONTITLE;Отправка миссионера;Envoyer un missionaire;Missionar senden;Wyњlij misjonarza;Enviar misionero;Invia missionario;Hittйrнtхk kьldйse;Vyslat misionбшe;;;;;;x
CONFIRMMISSIONTEXT;Вы действительно хотите отправить миссионера в провинцию $PROV$?;Кtes-vous sыr de vouloir envoyer un missionaire en $PROV$?;Sind sie sicher, das sie einen Missionar nach $PROV$ schicken wollen?;Jesteњ pewien, їe chcesz wysіaж misjonarza do prowincji $PROV$?;їSeguro que querйis enviar una misiуn a $PROV$?;Sicuro di voler inviare un missionario nella provincia di $PROV$?;Biztos vagy benne, hogy hittйrнtхket kьldesz $PROV$ tartomбnyra?;Skuteиnм chcete vyslat misionбшe do provincie $PROV$?;;;;;;x
COST_TIME;Стоимость: §Y$AMOUNT$§W¤\nСрок: §Y$TIME$§W дн.;Coыt : §Y$AMOUNT$§W ducats \nTemps : §Y$TIME$§W jours.;Kosten: §Y$AMOUNT$§W Dukaten \nZeit: §Y$TIME$§W Tage.;Koszt: §Y$AMOUNT$§W dukatуw \nCzas: §Y$TIME$§W dni.;Coste: §Y$AMOUNT$§W ducados\nTiempo: §Y$TIME$§W dнas;Costo: §Y$AMOUNT$§W ducati \nTempo: §Y$TIME$§W Giorni.;Kцltsйg: §Y$AMOUNT$§W dukбt \nIdх: §Y$TIME$§W nap.;Cena: §Y$AMOUNT$§W dukбtщ \nDoba: §Y$TIME$§W dnн.;;;;;;x
LOAN_SIZE;Размер займа станет равен $SIZE$ ежемесячным доходам.\n;Le montant de l'emprunt bancaire sera fixй а $SIZE$.;BankkreditgrцЯe wird festgesetzt auf $SIZE$.;Suma poїyczki bankowej zostanie ustalona na: $SIZE$.;La cuantнa del prйstamo bancario quedarб fijada en $SIZE$.;La somma del prestito bancario и fissata a $SIZE$.;A bankkцlcsцn mйrete megvбltozik erre: $SIZE$.;Velikost bankovnн pщjиky bude nastavena na $SIZE$.;;;;;;x
ADD_SUB_UNIT_EFFECT;Будет получено подразделение $UNIT$ в провинции §Y$WHERE$§W.\n;Envoyer $UNIT$ en $WHERE$.;Erhalte $UNIT$ in $WHERE$.;Get $UNIT$ in $WHERE$.;Obtener una unidad de $UNIT$ en $WHERE$.;Porta $UNIT$ a $WHERE$.;Get $UNIT$ in $WHERE$.;Zнskat $UNIT$ v $WHERE$.;;;;;;x
CHANGE_CONTROLLER_EFFECT;Держава §Y$WHO$§W возьмет под контроль провинцию §Y$WHERE$§W.\n;$WHO$ prend le contrфle de $WHERE$.;$WHO$ ьbernimmt die Kontrolle ьber $WHERE$.;$WHO$ przejmuje kontrolк nad $WHERE$.;$WHO$ toma el control de $WHERE$.;$WHO$ assume il comando di $WHERE$.;$WHO$ бtveszi az irбnyнtбst $WHERE$ felett.;$WHO$ pшebнrб kontrolu nad $WHERE$.;;;;;;x
WAR_EFFECT;Будет объявлена война державе §Y$WHO$§W.\n;Declarer la guerre а WHO$;Erklдre $WHO$ den Krieg.;Wypowiedz wojnк $WHO$;Declararle la guerra a $WHO$;Dichiarare guerra a $WHO$;Hadьzenet neki: $WHO$;Vyhlбsit vбlku $WHO$;;;;;;x
bg_waradj_3_1;война;war;Krieg;wojna;guerra;guerra;hбborъ;vбlka;;;;;;x
bg_waradj_3_2;борьба;struggle;Gefecht;starcie;lucha;scontro;harc;zбpas;;;;;;x
bg_waradj_3_3;драка;fight;Kampf;walka;refriega;lotta;kьzdelem;boj;;;;;;x
bg_waradj_3_4;битва;battle;Schlacht;bitwa;batalla;battaglia;csata;bitva;;;;;;x
bg_war_5_1;В год $YEAR$ наша держава $ADJECTIVE1$ $ADJECTIVE2$.;En l'annйe $YEAR$, nous fыmes $ADJECTIVE2$ $ADJECTIVE1$.;Im Jahr $YEAR$, wurden wir $ADJECTIVE1$ $ADJECTIVE2$.;W roku $YEAR$ nasz kraj zostaі $ADJECTIVE1$ $ADJECTIVE2$.;En el aсo $YEAR$ hemos sufrido un $ADJECTIVE2$ $ADJECTIVE1$.;Nell'anno $YEAR$, il nostro esercito и stato $ADJECTIVE1$ $ADJECTIVE2$.;Az Ъr $YEAR$ esztendejйben, $ADJECTIVE1$ $ADJECTIVE2$ voltunk.;V roce $YEAR$ jsme byli $ADJECTIVE1$ $ADJECTIVE2$.;;;;;;x
bg_war_5_2;Наша держава $ADJECTIVE2$ в войне §Y$WARNAME$§W.;Les habitants de $COUNTRY$ ont йtй $ADJECTIVE2$ dans la §Y$WARNAME$§W.;$COUNTRY$ wurde im §Y$WARNAME$§W $ADJECTIVE2$ .;Kraj $COUNTRY$ zostaі $ADJECTIVE2$ w §Y$WARNAME$§W.;$COUNTRY$ ha sufrido un $ADJECTIVE2$ en la §Y$WARNAME$§W.;Il paese: $COUNTRY$ fu $ADJECTIVE2$ nella §Y$WARNAME$§W.;$COUNTRY$ бllam $ADJECTIVE2$ a kцvetkezх hбborъban: §Y$WARNAME$§W.;$COUNTRY$ byla $ADJECTIVE2$ v §Y$WARNAME$§W.;;;;;;x
bg_war_5_3;Наша держава в эпоху правителя $MONARCHNAME$ $ADJECTIVE1$ $ADJECTIVE2$ в войне §Y$WARNAME$§W.;$MONARCHNAME$ was $ADJECTIVE1$ $ADJECTIVE2$ in the §Y$WARNAME$§W.;$MONARCHNAME$ wurde im §Y$WARNAME$§W $ADJECTIVE1$ $ADJECTIVE2$.;$MONARCHNAME$ byі $ADJECTIVE1$ $ADJECTIVE2$ w §Y$WARNAME$§W.;$MONARCHNAME$ ha sufrido un  $ADJECITVE2$ $ADJECTIVE1$ en la §Y$WARNAME$§W.;$MONARCHNAME$ fu $ADJECTIVE1$ $ADJECTIVE2$ nel conflitto di §Y$WARNAME$§W.;$MONARCHNAME$ uralkodу $ADJECTIVE1$ $ADJECTIVE2$, a kцvetkezх hбborъban: §Y$WARNAME$§W.;$MONARCHNAME$ byl $ADJECTIVE1$ $ADJECTIVE2$ v §Y$WARNAME$§W.;;;;;;x
bg_war_5_adj_1_1;гадко;de maniиre choquante;schockierend;niespodziewanie;terrible;scandalosamente;sokkolуan;љokujнcнm zpщsobem;;;;;;x
bg_war_5_adj_1_2;вероломно;par traоtrise;heimtьckisch;zdradziecko;traidor;slealmente;бlnok mуdon;zrбdnм;;;;;;x
bg_war_5_adj_1_3;презренно;de faзon mйprisable;verдchtlich;nikczemnie;despreciable;spregevolmente ;undorнtуan;zavrћenнhodnм;;;;;;x
bg_war_5_adj_1_4;жестоко;diaboliquement;diabolisch;diabelsko;diabуlico;diabolicamente;цrdцgien;пбbelsky;;;;;;x
bg_war_5_adj_2_1;атакуется;attaquйs;ьberfallen;zaatakowany;ataque;attaccato;megtбmadta;obмtн ъtoku;;;;;;x
bg_war_5_adj_2_2;штурмуется;agressйs;angegriffen;zaatakowany;asalto;assalito;megtбmadta;pшepaden;;;;;;x
bg_war_5_adj_2_3;получает удар в спину;poignardйs;verraten;zdradzony;apuсalamiento;tradito;hбtbatбmadta;obмtн ъtoku ze zбlohy;;;;;;x
bg_war_5_adj_2_4;подвергается нападению;assaillis;attackiert;napadniкty;acoso;assaltato;megtбmadta;napaden;;;;;;x
CONFIRMSAVETITLE;Сохранение игры;Sauvegarder;Speicherstand;Zapisz grк;Guardar partida;Salvare partita;Mentйs;Uloћit hru;;;;;;x
CONFIRMSAVETEXT;Сохраненная игра с таким именем уже существует. Переписать?;Кtes-vous sыr de vouloir йcraser le fichier $NAME$ ?;Sind sie sicher das sie die Datei $NAME$ ьberschreiben mцchten?;Czy na pewno chcesz nadpisaж plik $NAME$?;їSeguro que quieres sobrescribir el archivo $NAME$?;Sovrascrivere il file $NAME$?;Biztos vagy benne, hogy felьl szeretnйd нrni a kцvetkezхt: $NAME$?;Skuteиnм chcete pшepsat soubor $NAME$?;;;;;;x
bg_war_A_1;Наша держава, возглавляемая правителем $MONARCHNAME$, $ADJECTIVE1$ $ADJECTIVE2$ §Y$WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE2$ $ADJECTIVE1$ la §Y$WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE2$ $ADJECTIVE1$ den §Y$WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE1$ $ADJECTIVE2$ §Y$WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE2$ $ADJECTIVE1$ la §Y$WARNAME$§W;$MONARCHNAME$ ha $ADJECTIVE1$ $ADJECTIVE2$ la §Y$WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE1$ $ADJECTIVE2$ a §Y$WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE1$ $ADJECTIVE2$ §Y$WARNAME$§W.;;;;;;x
bg_war_A_2;Наша держава, ведомая правителем $MONARCHNAME$, $ADJECTIVE2$ $ADJECTIVE3$ §Y$WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE2$ la §Y$ADJECTIVE3$ $WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE2$ den §Y$ADJECTIVE3$ $WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE2$ §Y$ADJECTIVE3$ $WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE2$ la §Y$ADJECTIVE3$ $WARNAME$§W;$MONARCHNAME$ ha $ADJECTIVE2$ la §Y$ADJECTIVE3$ $WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE2$ a §Y$ADJECTIVE3$ $WARNAME$§W.;$MONARCHNAME$ $ADJECTIVE2$ §Y$ADJECTIVE3$ $WARNAME$§W.;;;;;;x
bg_war_A_3;В год $YEAR$ наша держава $ADJECTIVE1$ $ADJECTIVE2$ §Y$WARNAME$§W.;In the year $YEAR$ we $ADJECTIVE1$ §Y$ADJECTIVE2$ $WARNAME$§W.;Im Jahr $YEAR$ $ADJECTIVE2$ wir $ADJECTIVE1$ §Y den $WARNAME$§W.;W roku $YEAR$ $ADJECTIVE1$ §Y$ADJECTIVE2$ $WARNAME$§W.;En el aсo $YEAR$, se §Y$ADJECTIVE2$ $ADJECTIVE1$ por nuestra parte la $WARNAME$§W.;Nell'anno $YEAR$ abbiamo $ADJECTIVE1$ §Y$ADJECTIVE2$ la $WARNAME$§W.;$YEAR$-ban $ADJECTIVE1$ §Y$ADJECTIVE2$ a $WARNAME$§W.;V roce $YEAR$ jsme $ADJECTIVE1$ §Y$ADJECTIVE2$ $WARNAME$§W.;;;;;;x
bg_war_A_adj_1_1;справедливо;avec justesse;gerechterweise;sprawiedliwie;adecuadamente;equamente;jogosan;spravedlivм;;;;;;x
bg_war_A_adj_1_2;блестяще;glorieusement;mutig;wspaniale;gloriosamente;gloriosamente;dicsхsйgesen;slavnм;;;;;;x
bg_war_A_adj_1_3;смело;bravement;tapfer;odwaїnie;valientemente;audacemente;bбtran;stateиnм;;;;;;x
bg_war_A_adj_1_4;мудро;avec sagesse;weise;m№drze;con sensatez;saggiamente;bцlcsen;moudшe;;;;;;x
bg_war_A_adj_2_1;начинает;a entamй;startete(n);rozpocz№і(-кіa);ha iniciado;cominciato;elkezdхdцtt;zahбjili;;;;;;x
bg_war_A_adj_2_2;начинает;a dйbutй;beganne(n);zacz№і(-кіa);ha empezado;iniziato;elkezdхdцtt;zaиali;;;;;;x
bg_war_A_adj_2_3;начинает;a commencй;initiierte(n);wznieciі(-a);ha comenzado;avviato;elkezdхdцtt;zapoиali;;;;;;x
bg_war_A_adj_2_4;инициирует;a provoquй;verursachte(n);wywoіaі(-a);ha instigado;istigato;feluszнtott;podnнtili;;;;;;x
bg_war_A_adj_3_1;великую;grande;groЯartigen;wielk№;gran;grande;nagyszerы;velkэ;;;;;;x
bg_war_A_adj_3_2;грандиозную;vaillante;epischen;epick№;йpica;epica;epikus;epickэ;;;;;;x
bg_war_A_adj_3_3;затяжную;longue;langen;dіug№;prolongada;lunga;hosszъ;dlouhэ;;;;;;x
bg_war_A_adj_3_4;кровавую;sanglante;blutigen;krwaw№;sangrienta;sanguinaria;vйres;krvavэ;;;;;;x
PW_TRADE_VALUE;Оборот:;Commerce :;Handelswert:;Wartoњж handl.:;Val. comercio:;Valore di scambio:;Ker. йrtйk:;Hodnota obchodu:;;;;;;x
PROV_TRADE_VALUE;Доля провинции в обороте торгового центра.;Montant gйnйrй pour le Centre de Commerce;Zum Handelszentrum beigesteuerter Wert.;Wartoњж posiadanych udziaіуw w oњrodku handlu.;Valor aportado al centro de comercio.;Valore donato al centro del commercio.;Az pйnz a Kereskedelmi Kцzpontba kerьlt.;Hodnota pшispнvajнcн obchodnнmu centru.;;;;;;x
NO_SEPARATE_PEACE;Страны, не являющиеся лидерами альянсов, не могут заключать между собой сепаратный мир.;Vous ne pouvez pas nйgocier une paix sйparйe entre deux partenaires mineurs de la guerre.;Ihr kцnnt keinen Seperatfrieden zwischen zwei Junior-Partnern in einem Krieg schlieЯen.;Nie moїesz negocjowaж oddzielnego pokoju pomiкdzy dwoma podrzкdnymi partnerami.;No podйis negociar paces separadas entre dos socios dйbiles de una guerra.;Non puoi negoziare una pace separata fra due membri sottoposti in una guerra.;Nem kezdemйnyezhetsz egyedi bйketбrgyalбsokat.;Dva podшнzenн partneшi (v alianci) spolu nemohou uzavшнt separбtnн mнr.;;;;;;x
bg_new_gov;$MONARCHNAME$ $ADJECTIVE2$ вводит новую форму правления: §Y$GOVERNMENT$§W. ;La §Y$GOVERNMENT$§W fut instituйe $ADJECTIVE2$ par $MONARCHNAME$.;Die §Y$GOVERNMENT$§W wurde $ADJECTIVE2$ eingefьhrt von $MONARCHNAME$.;$MONARCHNAME$ $ADJECTIVE2$ wprowadziі(-a) ustrуj §Y$GOVERNMENT$§W.;$MONARCHNAME$ ha instituido $ADJECTIVE2$ el(la) §Y$GOVERNMENT$§W.;Il §Y$GOVERNMENT$§W fu $ADJECTIVE2$ istituito da $MONARCHNAME$.;A §Y$GOVERNMENT$§W  $ADJECTIVE2$ - megszervezte: $MONARCHNAME$.;§Y$GOVERNMENT$§W byla $ADJECTIVE2$ ustanovena monarchou $MONARCHNAME$.;;;;;;x
DIPCHANCE_VLIKELY;Вероятнее всего;Trиs probablement;Sehr wahrscheindlich;Bardzo prawdopodobne;Muy probable;Molto probabile;Nagyon szнvesen;Velmi pravdмpodobnй;;;;;;x
DIPCHANCE_IMPOSSIBLE;Невероятно;Impossible;Unmцglich;Niemoїliwe;Imposible;Impossibile;Lehetetlen;Nemoћnй;;;;;;x
DIPCHANCE_VUNLIKELY;Крайне маловероятно;Trиs improbable;Sehr unwahrscheindlich;Bardzo nieprawdopodobne;Muy improbable;Molto improbabile;Egyeltalбn nem szнvesen;Velmi nepravdмpodobnй;;;;;;x
DIPCHANCE_UNLIKELY;Маловероятно;Improbable;Unwahrscheindlich;Nieprawdopodobne;Improbable;Improbabile;Nem szнvesen;Nepravdмpodobnй;;;;;;x
DIPCHANCE_MAYBE;Возможно;Peut-кtre;Vielleicht;Moїliwe;Quizб;Forse;Talбn;Moћnй;;;;;;x
DIPCHANCE_LIKELY;Вероятно;Probable;Wahrscheindlich;Prawdopodobne;Probable;Probabile;Szнvesen;Pravdмpodobnй;;;;;;x
bg_move_capital;В царствование правителя $MONARCHNAME$ мы перемещаем свою столицу в провинцию $PROVINCE$.;En le rиgne de $MONARCHNAME$, nous dйplaзвmes notre capitale en $PROVINCE$.;Unter der Herrschaft von $MONARCHNAME$ verlegten wir unsere Hauptstadt nach $PROVINCE$.;Podczas panowania $MONARCHNAME$ przenieњliњmy stolicк do prowincji $PROVINCE$.;Durante el reinado de $MONARCHNAME$ hemos trasladado la capital a $PROVINCE$.;Nel regno di $MONARCHNAME$, abbiamo trasferito la capitale nella provincia di $PROVINCE$.;$MONARCHNAME$ uralkodбsa alatt бthelyeztьk fхvбrosunkat ide: $PROVINCE$.;Za vlбdy monarchy $MONARCHNAME$ jsme pшesunuli hlavnн mмsto do provincie $PROVINCE$.;;;;;;x
bg_idle_1;За отсутствием каких-либо достижений, $MONARCHNAME$ запомнится потомкам как $MONARCHNAME$ $ADJECTIVE1$.;A cause du manque de quoi que ce soit de notable durant son rиgne, $MONARCHNAME$ est connu dans l'histoire comme $MONARCHNAME$ le $ADJECTIVE1$.;Da wдhrend seiner Herrschaft nichts Besonderes geschah, ist $MONARCHNAME$ in die Geschichte eingegangen als $MONARCHNAME$ der $ADJECTIVE1$.;Z uwagi na brak dokonaс, $MONARCHNAME$ jest znany(-a) w historii jako $MONARCHNAME$ $ADJECTIVE1$.;Debido a la falta de registros, $MONARCHNAME$ consta en la Historia como $MONARCHNAME$ el(la) $ADJECTIVE1$.;A causa della mancanza di eventi degni di nota, $MONARCHNAME$ и passato alla storia come $MONARCHNAME$ il $ADJECTIVE1$.;$MONARCHNAME$ ъgy vonult be a tцrtйnelembe, mint $MONARCHNAME$, a $ADJECTIVE1$.;Kvщli nedostatku иehokoliv vэznamnйho je $MONARCHNAME$ znбm v historii jako $MONARCHNAME$ $ADJECTIVE1$.;;;;;;x
bg_idle_2;Царствование правителя $MONARCHNAME$ будет запомнено только за $PRONOUN2$ $ADJECTIVE2$.;Le rиgne de $MONARCHNAME$ est seulement remйmorй pour $PRONOUN2$ dйfaut de $ADJECTIVE2$ ;$MONARCHNAME$ bleibt uns nur wegen $PRONOUN2$ $ADJECTIVE2$ in Erinnerung. ;Panowanie $MONARCHNAME$ jest pamiкtane jedynie ze wzglкdu na $PRONOUN2$ $ADJECTIVE2$.;El reinado de $MONARCHNAME$ solo se recuerda por $PRONOUN2$ $ADJECTIVE2$. ;Il regno di $MONARCHNAME$ и ricordato solo per il $PRONOUN2$ $ADJECTIVE2$;$MONARCHNAME$ uralkodбsбra ъgy emlйkszьnk, mint: $PRONOUN2$ $ADJECTIVE2$ ;Na vlбdu monarchy $MONARCHNAME$ se vzpomнnб jen kvщli $PRONOUN2$ $ADJECTIVE2$ ;;;;;;x
bg_idle_3;$MONARCHNAME$ $ADJECTIVE3$ во время своего правления.;$MONARCHNAME$ parvint а accomplir $ADJECTIVE3$ durant son rиgne.;$MONARCHNAME$ erreichte $ADJECTIVE3$ wдhrend $PRONOUN2$ Herrschaft.;Podczas swojego panowania $PRONOUN2$ $MONARCHNAME$ uzyskaі(-a) przydomek $ADJECTIVE3$.;$MONARCHNAME$, durante $PRONOUN2$ reinado, ha conseguido $ADJECTIVE3$.;$MONARCHNAME$ ha ottenuto $ADJECTIVE3$ durante il $PRONOUN2$ regno.;$MONARCHNAME$ kivнvta $ADJECTIVE3$ $PRONOUN2$ .;$MONARCHNAME$ dosбhl $ADJECTIVE3$ za $PRONOUN2$ vlбdy.;;;;;;x
bg_idle_afj_1_1;Скучный;maussade;Langweilige;nudny(-a);Aburrido(a);noioso;unalmassбg;nudnэ;;;;;;x
bg_idle_afj_1_2;Ленивый;paresseux;Tatenlose;leniwy(-a);Ocioso(a);pigro;tйtlensйg;neиinnэ;;;;;;x
bg_idle_afj_1_3;Осторожный;prudent;Feige;rozwaїny(-a);Cauto(a);prudente;elхvigyбzatossбg;opatrnэ;;;;;;x
bg_idle_afj_1_4;Безумный;fou;Verrьckte;szalony(-a);Demente;folle;хrьltsйg;љнlenэ;;;;;;x
bg_idle_afj_1_5;Молчаливый;silencieux;Leise;cichy(-a);Callado(a);poco loquace;csendessйg;tichэ;;;;;;x
bg_idle_afj_2_1;заикание;bйgaiement;Stottern;j№kanie siк;tartamudeo;balbettare;dadogбs;koktavэ;;;;;;x
bg_idle_afj_2_2;пьянство;saoulerie;Trunkenheit;pijaсstwo;embriaguez;amore per l'alcol;rйszesйg;opilec;;;;;;x
bg_idle_afj_2_3;обжорство;gloutonnerie;Frosserei;obїarstwo;glotonerнa;amore per il cibo;zabбlбs;nenasyta;;;;;;x
bg_idle_afj_2_4;напыщенность;flatulence;Blдhungen;gazy;flatulencia;atteggiamento vanaglorioso;bekйpzeltsйg;nadmutэ;;;;;;x
bg_idle_afj_2_5;внебрачных детей;luxure;unehelichen Kinder;bкkarty;promiscuidad;gran numero di figli illegittimi;fattyъk;bastard;;;;;;x
bg_idle_afj_3_1;совсем ничего не достигает;pratiquement rien d'utile;gar Nichts;nic;apenas nada;quasi nulla;nem fontos;nic;;;;;;x
bg_idle_afj_3_2;мало чего достигает;trиs peu;sehr wenig;bardzo maіy;muy poco;pochissimo;nagyon kicsit;velmi malэ;;;;;;x
bg_idle_afj_3_3;кое-чего достигает;peu de choses;wenig;maіy;poco;poco;kicsit;malэ;;;;;;x
bg_idle_afj_3_4;не достигает ничего, достойного упоминания,;rien de notable;nichts Nennenswertes;nic wartego opowiadania;nada digno de menciуn;poche cose degne di nota;semmi йrtйkes;zmнnky nehodnэ;;;;;;x
bg_idle_afj_3_5;достигает того, что нам лучше всего забыть,;des choses qu'on prйfиrerait oublier;Dinge die wir am liebsten vergessen wьrden;lepiej o tym zapomnieж;cosas que mejor olvidar;cose che preferiremmo dimenticare;dolgok, melyeket el kйne felejtenьnk;vмci, na nмћ bychom radмji zapomnмli;;;;;;x
bg_prestige_1;Даже крестьяне презирают нас;Mкme les paysans nous regardent de haut;Sogar Bauerntцlpel verachten uns;Nawet chіopi patrz№ na nas z gуry.;Hasta los campesinos nos desprecian;Facciamo pena persino ai contadini;Mйg a parasztsбg is lenйz minket;I sedlбci na nбs shlнћejн shora;;;;;;x
bg_prestige_2;Никто нас не любит;Personne ne fait attention а nous;Niemand kьmmert sich um uns;Nikt siк nami nie interesuje.;No le importamos a nadie ;A nessuno importa di noi;Senki nem foglalkozik velьnk;Nikoho nezajнmбme;;;;;;x
bg_prestige_3;Люди кое-что слышали о нас;On a entendu parlй de nous;Leute haben von uns gehцrt;Gdzieniegdzie o nas sіyszano.;La gente ha oнdo hablar de nosotros;La gente ha sentito parlare di noi;Az emberek gyыlцlnek minket;Lidй o nбs slyљeli;;;;;;x
bg_prestige_4;Наше государство мало кому известно;Notre rйgion est peu connue;Unser Land ist nicht sehr bekannt;Nasze paсstwo nie jest zbyt znane.;Nuestro reino no es muy conocido;Il nostro regno non и ben visto;Nem ismerik tъl sokan az orszбgunkat;Naљe zemм nenн pшнliљ znбma;;;;;;x
bg_prestige_5;Мы можем смотреть свысока на остальных;On nous regarde de haut;Man kennt uns, sieht jedoch auf uns herab;Patrzy siк na nas z gуry.;Se nos mira con desprecio;Siamo guardati dall'alto in basso;Lenйznek minket;Shlнћн na nбs svrchu;;;;;;x
bg_prestige_6;Мы достаточно известны;Nous sommes plutфt bien connus;Wir sind einigermaЯen bekannt ;Jesteњmy caіkiem dobrze znani.;Se nos conoce bastante bien;Siamo abbastanza noti;Arбnylag jуl ismernek minket;Jsme celkem znбmн;;;;;;x
bg_prestige_7;Мы очень известны;Nous somme bien connus;Wir sind bekannt;Jesteњmy dobrze znani.;Se nos conoce muy bien;Siamo ben noti;Jуl ismernek minket;Jsme dobшe znбmн;;;;;;x
bg_prestige_8;Люди стремятся подражать нам;Les gens imitent nos modes;Man versucht uns nachzuahmen;Model naszego paсstwa spotyka siк z naњladownictwem.;La gente nos imita;La gente emula il nostro stile di vita;Az emberek utбnoznak minket;Lidй nбs napodobujн;;;;;;x
bg_prestige_9;Люди завидуют нашей державе;Les gens envient notre nation;Man beneidet uns;Ludzie nam zazdroszcz№.;La gente envidia nuestra naciуn;La gente invidia la nostra nazione;Az emberek irigylik nemzetьnket;Lidй nбm zбvidн;;;;;;x
bg_prestige_10;О нас говорят во всем мире;Notre nom est connu de part le monde;Wir sind in der ganzen Welt bekannt;Nasze paсstwo jest na ustach caіego њwiata.;Nuestro nombre estб en boca de todos;Il nostro nome sarа famoso in tutto il mondo;Rуlunk beszйlnek szerte a vilбgban;Mluvн se o nбs na celйm svмtм;;;;;;x
bg_prestige_11;Мы - самые лучшие!;Nous sommes les plus grands;Wir sind die Grцssten;Jesteњmy najwspanialsi.;Somos los mбs grandes;Siamo i migliori;Mi vagyunk a legjobbak;Jsme ti nejlepљн;;;;;;x
COT_FREE_SLOT;Свободно мест: $NUM$;$NUM$ emplacements libres.;$NUM$ freie Plдtze.;$NUM$ wolnych okien.;$NUM$ casilla(s) libre(s).;$NUM$ slot liberi.;$NUM$ szabad hely.;$NUM$ volnэch pozic.;;;;;;x
