MILALLWEBAN_BTN3;Перейти;Voir;Zeigen;Idџ do;Ir allн;Vai a;Ugrбs;Pшejнt na;;;;;;x
desc_western_arms_trade;Многие годы мы опасались соседей с их технически оснащенными армиями. Пришло время исправить эту ситуацию, соседи помогут нам модернизировать нашу отсталую армию.;Pendant des annйes, nous avons йtй йbahis par les avancements technologiques de nos voisins. Mais cela va changer parce que nous les avons convaincus de nous aider а amйliorer notre dйplorable armйe.;Jahrelang waren unsere Nachbarn uns technologisch weit ьberlegen. Dies ist im Begriff sich zu дndern da wir sie ьberzeugen konnten, uns bei der Verbesserung unserer Truppen zu helfen.;Przez lata obawialiњmy siк zaawansowania technologicznego naszych s№siadуw, ale wkrуtce to siк zmieni, poniewaї udaіo siк nam przekonaж ich, aby pomogli ulepszyж nam nasz№ sіab№ armiк.;Durante aсos, hemos temido los avances tecnolуgicos de nuestros vecinos, pero eso estб a punto de acabar, pues hemos conseguido convencerles de que nos ayuden a mejorar el lamentable estado de nuestro ejйrcito. ;Per anni, abbiamo ammirato i progressi tecnologici dei nostri vicini, ma presto tutto questo cambierа: siamo riusciti a convincerli ad aiutarci a migliorare il nostro miserevole esercito.;Йvekkel ezelхtt rettegtьnk szomszйdaink technolуgiai fejlettsйgйtхl, бm ez hamarosan megvбltozik, mivel meggyхztьk хket, hogy segнtsenek felfejleszteni gyenge hadseregьnket.;Po lйta jsme sousedщm zбvidмli jejich technologickэ pokrok, ale to se brzy zmмnн, protoћe jsme je pшesvмdиili, aby nбm pomohli modernizovat naљi mizernou armбdu.;;;;;;x
COL_ORIG;Колонист державы $COUNTRY$.;Le colon arrive de $COUNTRY$.;Diese Kolonisten kommen von $COUNTRY$.;Kolonista podrуїuje z paсstwa $COUNTRY$.;El colono proviene de $COUNTRY$.;Il colono proviene da: $COUNTRY$.;A gyarmatos $COUNTRY$ nemzet kьldцtte.;Kolonista cestuje ze zemм $COUNTRY$.;;;;;;x
M_GOTO_BUTTON;Найти провинцию;Trouver la province;Provinz Finden;Znajdџ prowincjк;Buscar provincia;Trovare provincia;Provinciakeresйs;Najнt provincii;;;;;;x
M_LEDGER_BUTTON;Летопись;Archives;Statistik;Statystyki;Libro de contabilidad;Statistiche;Fхkцnyv;Ъиetnн kniha;;;;;;x
M_MENU_BUTTON;Меню;Menu;Menu;Menu;Menъ;Menu;Menь;Nabнdka;;;;;;x
M_HRE_BUTTON;Священная Римская империя;Saint Empire romain;Heiliges Rцmisches Reich;Њwiкte Cesarstwo Rzymskie;Sacro Imperio Romano;Sacro Romano Impero;Nйmet-Rуmai Csбszбrsбg;Svatб шнљe шнmskб;;;;;;x
M_VATICAN_BUTTON;Святейший престол;Papautй;Papsttum;Papiestwo;Papado;Papato;Pбpasбg;Papeћskб stolice;;;;;;x
M_HOME_BUTTON;Перейти к столице;Aller а la capitale;Zur Hauptstadt;Idџ do prowincji stoіecznej;Ir a la provincia capital;Andare alla capitale della provincia;Ugrбs a fхprovinciбra;Pшejнt do provincie hlavnнho mмsta;;;;;;x
PTI;Недоступные для исследования земли;Terra Incognita permanente;Permanente Terra incognita;Ziemia niedostкpna;Terra incognita' permanente;Terra incognita permanente;Vйgleges Terra Incognita;Permanentnн Terra Incognita;;;;;;x
ONLY_HOST_SPEED;Только сервер может изменять скорость игры.;Seul l'hфte peut changer la vitesse du jeu,;Nur der Host kann die Spielgeschwindigkeit дndern.;Tylko host moїe zmieniж prкdkoњж gry.;Solo el anfitriуn puede cambiar la velocidad del juego.;Solo l'host puт modificare la velocitа di gioco.;Csak a hoszt бllнthatja be a jбtйk sebessйgйt.;Pouze hostitel mщћe zmмnit nastavenн rychlosti hry.;;;;;;x
PTI_DESC;Эти области слишком далеки и негостеприимны для исследования.;Cette zone est trop йloignйe et inhospitaliиre pour кtre explorйe.;Dieses Gebiet ist zu abgelegen oder zu harsch um betreten zu werden;Ten obszar jest zbyt oddalony i zbyt nieprzyjazny, aby go odkrywaж.;Esta zona es demasiado remota e inhуspita como para ser explorada.;Quest'area и troppo distante e insopitale da esplorare.;Ez a terьlet tъl tбvoli йs zord ahhoz, hoyg felfedezhesd.;Tato oblast je pшнliљ vzdбlenб a nehostinnб, nelze ji prozkoumat.;;;;;;x
TI_DESC;Эта область доступна только армиям под командованием первопроходцев (в случае сухопутной провинции) или эскадрам под командованием исследователей (в случае морской зоны).;Cette zone peut seulement кtre pйnйtrйe par un explorateur (province maritime) ou un conquistador (province terrestre).;Dieses Gebiet kann nur von einem Entdecker (See) oder einem Konquistador (Land) betreten werden.;Na ten obszar mog№ wkroczyж jedynie odkrywcy (obszar morski) lub konkwistadorzy (prowincja l№dowa).;En esta zona solo puede entrar un explorador (provincia marнtima) o un conquistador (provincia terrestre).;Puoi accedere a quest'area solo con un esploratore (provincia marittima) o un conquistador (provincia terrestre).;Erre a terьletre csak egy felfedezх vagy egy konkvisztбdor lйphet.;Do tйto oblasti mщћe vstoupit pouze objevitel (nбmoшnн provincie) nebo conquistador (suchozemskб provincie).;;;;;;x
PW_GROWTH;Прирост;Progression;Wachstum;Wzrost;Crecimiento;Crescita;Nцvekedйs;Rщst;;;;;;x
NOPORTOTHERCONTINENT;До этой провинции нельзя добраться ни через один из портов, связанных с нашей столицей.;Cette province ne peut кtre atteinte par aucun port connectй а votre capitale.;Diese Provinz kan von keinem Hafen mit Landverbindung zur Hauptstadt erreicht werden.;Ta prowincja nie jest dostкpna poprzez їaden port poі№czony z nasz№ stolic№.;No se puede llegar a esta provincia desde ningъn puerto conectado con nuestra capital.;Questa provincia и irraggiungibile tramite porti connessi alla nostra capitale.;Ez a provincia nem kцzelнthetх meg egy olyan kikцtхn keresztьl sem, mely цssze van kцtve a fхprovinciбnkkal.;Do tйto provincie se nelze dostat prostшednictvнm ћбdnйho pшнstavu pшнstupnйho z naљeho hlavnнho mмsta.;;;;;;x
OTHERS_IN_COT;остальных провинций, относящихся к этому торговому центру.;autres provinces attachйes au CdC.;andere Provinzen an diesem HZ.;inne prowincje zwi№zane z Oњrodkiem handlu.;otras provincias agregadas al centro de comercio.;altre province conesse al centro di commercio.;a KK-hoz kapcsolt tцbbi provincia;ostatnн provincie spojenй s obchodnнm centrem.;;;;;;x
RELATION_CHANGE_VALUE;Ожидаемое изменение за год:;Changement annuel estimй :;Geschдtzte jдhrliche Verдnderung;Przewidywana zmiana (rocznie):;Cambio anual estimado:;Cambiamento annuale stimato:;Becsьlt йves bevйtel;Odhadovanб roиnн zmмna:;;;;;;x
NEW_CORE_EFFECT_EMPEROR;Император выдвинет претензии на провинцию §Y$NEW$§W.\n;L'empereur obtient une revendication sur $NEW$.\n;Der Kaiser hat jetzt Anspruch auf $NEW$.\n;Cesarz zyskuje now№ prowincjк narodow№ $NEW$.\n;El emperador obtiene un nъcleo en $NEW$.\n;L'imperatore guadagna potere su $NEW$.;A csбszбr ъj magtartomбnyra - $NEW$ - tett szert.\n;Imperбtor zнskбvб nбrok na $NEW$.\n;;;;;;x
PEACE_OFFER_WARSCORE;Стоимость:;Valeur offre de paix :;Wert des Friedens:;Wartoњж pokoju:;Valor oferta de paz:;Valore:;Bйkeajбnlat, cserйben:;Hodnota mнrovй nabнdky:;;;;;;x
TAG_CHANGE;Провозгласит себя державой $NEW$.\n;Le pays change en $NEW$.\n;Nation wechselt zu $NEW$.\n;Paсstwo zmienia na $NEW$.\n;El paнs cambia a $NEW$.\n;Il paese cambia in $NEW$.;Az бllamforma megvбltozott erre: $NEW$.\n;Zemм se mмnн na $NEW$.\n;;;;;;x
CONFIRMCONVERSIONTITLE;Переход в §Y$NAME$§W;Convertir au §Y$NAME$§W.;Trete ьber zum  §Y$NAME$§W Glauben.;Zmieс wiarк na §Y$NAME$§W.;Convertirse a las creencias del §Y$NAME$§W;Convertire alla fede: §Y$NAME$§W.;§Y$NAME$§W felvйtele;Konvertovat na vнru §Y$NAME$§W.;;;;;;x
CONFIRMCONVERSIONTEXT;Вы действительно собираетесь сделать §Y$NAME$§W государственной религией? Все наши альянсы и династические браки будут расторгнуты. Это также вызовет значительные волнения внутри страны.;Кtes-vous sыr de vous convertir au §Y$NAME$§W ? Cela va grandement dйstabiliser vos terres ainsi que casser vos alliances et mariages royaux actuels.;Sind sie sicher das sie zum §Y$NAME$§W Glauben wechseln wollen? Das wird ihr Reich stark destabilisieren und auch alle ihre derzeitigen Allianzen und Staatsehen brechen.;Czy na pewno chcesz zmieniж wyznanie na §Y$NAME$§W? To spowoduje potкїn№ destabilizacjк paсstwa i zerwanie wszystkich sojuszy oraz krуlewskich mariaїy.;їSeguro que querйis convertiros al §Y$NAME$§W? Ello desestabilizarб enormemente vuestro reino, ademбs de romper todas vuestras alianzas y matrimonios reales actuales.;Sicuro di volerti convertire alla fede: §Y$NAME$§W? Destabilizzerai cosм il tuo regno, oltre a rompere tutte le tue attuali alleanze e matrimoni reali.;Biztos vagy benne, hogy fel akarod venni a kцvetkezх vallбst:§Y$NAME$§W? Nagyban csцkken a stabilitбsod йs minden jelenlegi szцvetsйged йs kirбlyi hбzassбgod elveszik.;Skuteиnм chcete konvertovat na vнru §Y$NAME$§W? Tнm destabilizujete naљi zemi a zruљнte souиasnй aliance a krбlovskй sтatky.;;;;;;x
PV_OCCUPIED_BY;§YКонтроль: $NAME$§W;§YOccupйe par $NAME$;§YBesetzt von $NAME$§W;§YZajкta przez $NAME$§W;§YOcupada por $NAME$§W;Occupato da $NAME$§W;§YElfoglalta: $NAME$§W;§YOkupovбno $NAME$§W;;;;;;x
BATTLE_OF; ;Bataille de;Schlacht von;Bitwa o;Batalla de;Battaglia di;    ;Bitva o;;;;;;x
SIEGE_OF; ;Siиge de;Belagerung von;Oblкїenie;Sitio de;Assedio di;   ;Oblйhбnн;;;;;;x
BG_PRESTIGE;ПРЕСТИЖ:;PRESTIGE :;PRESTIGE:;PRESTIЇ:;PRESTIGIO:;PRESTIGIO:;PRESZTНZS:;PRESTIЋ:;;;;;;x
BG_COUNTRY;ДЕРЖАВА:;PAYS :;NATION:;PAСSTWO:;PAНS:;PAESE:;ORSZБG:;ZEMМ:;;;;;;x
LIBERATE_VASSAL;Даровать некоторым провинциям нашей державы автономию.;Crйer un vassal а partir de certaines de vos provinces;Erschafft einen Vassallen aus einigen eurer Provinzen.;Utwуrz z niektуrych prowincji paсstwo wasalne.;Convertir en vasallo alguna de las provincias.;Crea un vassallo da alcune tue province.;Hыbйres kйszнtйse nйhбny tartomбnybуl..;Vytvoшit z nмkterэch provinciн vazala.;;;;;;x
LOAD_GAME_FAILED;Ошибка при загрузке игры.;Йchec а charger le jeu.;Konnte Spiel nicht laden.;Nie udaіo siк wczytaж gry.;La partida no se ha podido cargar.;Impossibile caricare la partita.;A jбtйk betцltйse nem sikerьlt;Hru nelze nahrбt.;;;;;;x
MP_FEW_PLAYERS;Чтобы начать игру, необходимо несколько игроков.;Il faut plus d'un seul joueur pour entamer une partie.;Man braucht mehr als einen Spieler, um ein Spiel zu starten.;Do gry potrzeba wiкcej niї jednego gracza.;Necesitas mбs de un jugador para iniciar una partida.;Ti serve piщ di un giocatore per iniziare una partita.;Egynйl tцbb jбtйkosra van szьksйged ahhoz, hogy elkezdd a jбtйkot.;Spuљtмnн hry vyћaduje vнc neћ jednoho hrбиe.;;;;;;x
NATIONALISM_LASTS;Националистические выступления продлятся до;Le nationalism dure jusqu'au;Nationalismus dauert bis;Nacjonalizm trwa do;El nacionalismo perdura hasta;Il nazionalismo dura fino a;A nacionalizmus fennбll, amнg;Nacionalismus zщstane do;;;;;;x
LEDGER_NO_GRAPH_DATA;Для создания графиков недостаточно данных.;Il n'y a pas encore assez de donnйes pour gйnйrer ce graphique.;Es sind noch zuwenig Daten verfьgbar, um dieses Diagramm zu erschaffen;Nie ma wystarczaj№cych danych, aby wygenerowaж wykres.;No hay datos suficientes para generar esta grбfica;Non ci sono ancora abbastanza dati per generare questo grafico.;Mйg nem бll elegendх adat a rendelkezйsedre a grafikonok kйszнtйsйhez.;Graf nelze vygenerovat (nedostatek dat).;;;;;;x
ENDOFTIME_TITLE;Конец игры;Fin du jeu;Ende des Spiels!;Koniec gry;Fin del juego;Fine del gioco;Jбtйk vйge;Konec hry;;;;;;x
ENDOFTIME_BODY;На дворе Лето Господне 1822. Революционная эпоха подошла к концу, и в свои права вступило длинное девятнадцатое столетие: век индустриализации и национализма. Какие изменения произошли с вашим народом за последние четыре сотни лет?;C'est l'annйe dix-sept cent quatre-vingt treize, le monde est sur le point d'entrйe dans les иres turbulentes de la rйvolution et du nationalisme. Quels changements a vus votre nation dans les 400 derniиres annйes ?;Es ist das Jahr des Herrn Siebzehnhundert und Dreiundneunzig, die Welt steht am Beginn der turbulenten Zeit der Revolutionen und des Nationalismus. Welchen Wandel hat eure Nation und den letzten 400 Jahren durchgemacht?;W 1793 roku њwiat stan№і na progu burzliwej ery rewolucji i nacjonalizmu. Њwiadkiem jakich zmian byіo Twoje paсstwo w ci№gu ostatnich 400 lat?;Corre el aсo de Nuestro Seсor de 1793 y el mundo estб al borde de una turbulenta йpoca de revoluciуn y nacionalismo. їQuй cambios ha contemplado vuestra naciуn durante los ъltimos 400 aсos?;И l'anno di nostro Signore 1793, il mondo и sull'orlo delle turbolente ere di rivoluzione e nazionalismo. Quali cambiamenti ha conosciuto la tua nazione negli ultimi 400 anni?.;Az Ъr 1793. esztendejйben a vilбg zыrzavaros korszakok, a forradalom йs a nacionalizmus hatбrбn бllt. Milyen kьlцnbsйgeket lбtsz a mostani, йs a nйgyszбz йvvel ezelхtti orszбgod kцzцtt?;Lйta Pбnм sedmnбct set devadesбt tшi stojн svмt na pokraji йry revolucн a nacionalismu. Jakй zmмny postihly vбљ nбrod za poslednнch 400 let?;;;;;;x
RECRUIT_CANT_USE;Мы пока не можем нанять этого советника.;Ce conseiller n'est pas encore disponible pour vous.;Dieser Berater ist noch nicht fьr eure Dienste verfьgbar.;Nie moїesz jeszcze zatrudniж tego doradcy.;Este consejero no estб disponible para que lo contratйis.;Questo consigliere non и ancora disponibile: non puoi arruolarlo.;Ez a tanбcsadу mйg nem elйrhetх szбmodra.;Tento poradce nenн k dispozici – nelze jej najmout (zatнm).;;;;;;x
ADV_EXCLUSIVE;Никто, кроме нас, не может нанять этого советника до $DATE$.;Jusqu'au $DATE$, seul nous pouvons louer les services de ce conseiller.;Bis $DATE$, kann niemand diesen Berater an seinen Hof rufen.;Aї do $DATE$, tylko my moїemy zatrudniж tego doradcк.; Hasta el $DATE$ nadie puede contratar a este consejero, salvo nosotros.;Fino alla data $DATE$, nessuno (tranne noi) puт arruolare questo consigliere.;$DATE$-ig, csak mi alkalmazhatjuk ezt a tanбcsadуt.;Aћ do dne $DATE$ mщћeme dotyиnйho poradce najmout pouze my.;;;;;;x
NO_WAR_ON_OTHERS_AS_VASSAL;Будучи вассалом, мы можем объявить войну только нашему сюзерену, чтобы освободиться от экономической зависимости.;En tant que vassal, vous ne pouvez dйclarer la guerre а personne d'autre que votre suzerain et uniquement dans le but de vous libйrer.;Als Vasall kцnnen Sie nur Ihrem Herrn nur den Krieg erklдren (um sich von ihm zu befreien), sonst niemandem.;Jako wasal moїesz wypowiedzieж wojnк tylko seniorowi w celu uniezaleїnienia siк.;Como vasallo, solo podйis declararle la guerra a vuestro seсor para liberaros, y a nadie mбs que a йl.;In qualitа di vassallo puoi solamente dichiarare guerra al tuo padrone per liberarti, e in nessun altro caso.;Hыbйreskйnt csak a hыbйruradnak ьzenhetsz hadat, йs senki mбsnak.;Jako vazal mщћete vyhlбsit vбlku pouze lennнmu pбnovi (abyste se osvobodili), nikomu jinйmu.;;;;;;x
MENU_MESSAGES_RESET;Сброс;Dйfaut;Grundeinst.;Ustawienia domyњlne;Por defecto;Ripristina i predefiniti;Alapйrtйkek visszaбllнtбsa;Resetovat nastavenн (obnovit vэchozн nastavenн);;;;;;x
WARSUBSIDIES_ECOVIEW;Военные субсидии;Impфts de guerre;Kriegssubventionen;Subsydia wojenne;Subsidios de guerra;Sussidi di guerra;Hбborъs segйly;Vбleиnй subvence;;;;;;x
PROVINCELOST_SETUP;Мы теряем провинцию без укреплений;Quand vous perdez une province non fortifiйe;Wenn Ihr eine unbesfestigte Provinz verliert;Kiedy tracisz nieufortyfikowan№ prowincjк;Cuando pierdes una provincia sin fortificar;Quando perdi una provincia non fortificata;Ha elvesztettйl egy vйdtelen provinciбt;Kdyћ ztratнte neopevnмnou provincii;;;;;;x
PROVINCELOST_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;$MESSENGER$;;;;;;x
PROVINCELOST_1;Провинция потеряна!;Province perdue !;Provinz verloren!;Prowincja stracona!;ЎProvincia perdida!;Provincia persa!;Elvesztettьnk egy provinciбt;Provincie ztracena!;;;;;;x
PROVINCELOST_2;Государь, мы потеряли провинцию;$PROV$ : ;Wir haben die Provinz;Straciliњmy prowincjк;Hemos perdido la provincia de;Abbiamo perso la provincia di;Elvesztettьk;Ztratili jsme provincii;;;;;;x
PROVINCELOST_3;$PROV$!;Nous avons perdu cette;$PROV$;$PROV$;$PROV$;$PROV$;$PROV$;$PROV$;;;;;;x
PROVINCELOST_4;Она была захвачена войсками державы;province. Elle est entre les;an;na rzecz nikczemnego paсstwa;a manos de;con la spregevole nazione di;tartomбnyt, mely most;a zнskala ji mrzkб zemм;;;;;;x
PROVINCELOST_5;$COUNTRY$.;mains du pays suivant : $COUNTRY$.;$COUNTRY$;$COUNTRY$;$COUNTRY$;$COUNTRY$;$COUNTRY$ kezйre kerьlt.;$COUNTRY$;;;;;;x
PROVINCELOST_6;Мы должны отбить ее!;Nous devons la reconquйrir !;Wir mьssen sie zurьckerobern!;Musimy j№ odzyskaж!;ЎLa reconquistaremos!;Dobbiamo riconquistarla!;Vissza kell szereznьnk!;Musнme ji zнskat zpбtky!;;;;;;x
PROVINCELOST_LOG;Мы потеряли контроль над провинцией $PROV$, перешедший к державе $COUNTRY$.;$PROV$ : Nous avons perdu cette province au bйnйfice du pays suivant : $COUNTRY$.;Wir haben $PROV$ an $COUNTRY$ verloren.;Straciliњmy prowincjк $PROV$ na rzecz $COUNTRY$.;Perdida $PROV$ a manos de $COUNTRY$.;Abbiamo perso $PROV$ con $COUNTRY$.;$COUNTRY$ kezйre kerьlt $PROV$ tartomбnyunk.;Ztratili jsme provincii $PROV$ ve prospмch zemм $COUNTRY$.;;;;;;x
PROVINCELOST_BTN1;ОК;Ok;Ok;OK;Aceptar;Ok;Ok;Ok;;;;;;x
PROVINCELOST_BTN2;ОК;Ok;Ok;OK;Aceptar;Ok;Ok;Ok;;;;;;x
PROVINCELOST_BTN3;Перейти;Voir;Goto;Idџ do;Ir allн;Andare;Menj ide!;Pшejнt na;;;;;;x
PROVINCELOST_MAP;Провинция потеряна!;Province perdue !;Provinz verloren!;Prowincja stracona!;ЎProvincia perdida!;Provincia persa!;Elveszett egy provincia!;Provincie ztracena!;;;;;;x
COL_CONST_TIP_FROM_SHIP;Колонист прибудет в пункт назначения ($LOCATION$) $DATE$.;Ce colon va atteindre la destination suivante : $LOCATION$, le $DATE$.;Dieser Kolonist erreicht $LOCATION$ am $DATE$.;Kolonista przybкdzie do $LOCATION$ w dniu $DATE$.;Este colono llegarб a $LOCATION$ el $DATE$.;Questo colono raggiungerа $LOCATION$ il $DATE$.;A gyarmatosok vбrhatуan ekkor йrkeznek $LOCATION$ tartomбnyra: $DATE$.;Kolonista dorazн do $LOCATION$ k datu $DATE$.;;;;;;x
bg_regent;Движимое долгом, наше высшее дворянство сформировало регентский совет при монархе на то время, пока он не достигнет совершеннолетия.;Nos plus grands reprйsentants de la noblesse font la preuve de leur dйvotion а notre nation en se portant volontaire pour constituer un conseil de rйgence en attendant la majoritй de notre monarque.;Unsere fьhrenden Adligen zeigten ihre Hingabe an unsere Nation, indem sie fьr die Zeit der Minderjдhrigkeit unseres Monarchen ihre Dienste in einem Regentschaftsrat angeboten haben.;Nasi wysocy notable okazali oddanie krajowi tworz№c radк regencyjn№, ktуra bкdzie rz№dziж w okresie maіoletnoњci monarchy.;Nuestros nobles de mayor abolengo han mostrado su devociуn a nuestra naciуn prestбndose voluntarios a formar un consejo de regencia mientras el monarca sea menor de edad.;I nostri nobili senior hanno mostrato la loro devozione alla nazione prestando volontariamente il loro servizio a un consiglio di reggenza durante la minoranza del nostro monarca.;A legfelsхbb nemessйgьnk bebizonyнtotta odaadбsбt orszбgunkkal szemben, amikor цnkйt felajбnlotta szolgбlatait egy kormбnyzуsбgi tanбcs lйtrehozбsбhoz.;Naљe vyљљн љlechta prokбzala svoji oddanost nбrodu tнm, ћe utvoшн regentskou radu, kterб bude vlбdnout po иas nedospмlosti naљeho monarchy.;;;;;;x
WT_NOT_AT_WAR;Мы не можем ввести военный налог, поскольку мы не воюем.;Nous ne pouvons pas lever d'impфts de guerre en temps de paix.;Wir kцnnen keine Kriegssteuern erheben, da wir uns nicht im Krieg befinden.;Nie moїemy naіoїyж podatkуw wojennych, poniewaї nie prowadzimy wojny.;No podemos recaudar impuestos de guerra porque no estamos en guerra.;Non possiamo aumentare le tasse di guerra perchй non siamo in guerra.;Nem szedhetьnk hadiadуt, ha nem vagyunk hбborъban.;Nelze zavйst vбleиnй danм, protoћe nejsme ve vбlce.;;;;;;x
WT_HAS_TAX;Мы уже ввели военный налог.;Nous levons dйjа des impфts de guerre.;Wir erheben schon Kriegssteuern.;Juї pobieramy podatki wojenne;Ya estamos recaudando impuestos de guerra.;Stiamo giа aumentando le tasse di guerra.;Mбr szedьnk hadiadуt.;Jiћ jsme zavedli vбleиnй danм.;;;;;;x
STRAITS;Узкий пролив через §Y$SEA$§W соединяет эту провинцию с провинцией §Y$PROV$§W.;§Y$SEA$§W : un dйtroit йtroit relie cette province а : §Y$PROV$§W.;Die schmale StraЯe ьber §Y$SEA$§W verbindet diese Provinz mit §Y$PROV$§W;W№ska cieњnina na: §Y$SEA$§W і№czy j№ z prowincj№ §Y$PROV$§W;El angosto estrecho que cruza el(la) §Y$SEA$§W conecta esta provincia con §Y$PROV$§W;Il piccolo stretto che attraversa §Y$SEA$§W collega questa provincia a §Y$PROV$§W;A tengeri szoros §Y$SEA$§W tengeren цsszekцti ezt a provinciбt a kцvetkezхvel:  §Y$PROV$§W;Љнje vedoucн skrz §Y$SEA$§W spojuje tuto provincii s §Y$PROV$§W;;;;;;x
STRAITSDESC;Армии могут пересекать узкие проливы без помощи транспортных кораблей. Однако расположившийся в проливе вражеский флот сделает переправу невозможной.;Les armйes peuvent franchir les dйtroits йtroits sans utiliser de moyens de transport. Cependant, une flotte ennemie peut en barrer le passage.;Schmale Meeresarme kцnnen von Armeen ohne die Hilfe von Transportern ьberquert werden. Allerdings kцnnen feindliche Flotten die Ьberquerung blockieren.;W№skie cieњniny mog№ byж przekraczane przez armie bez koniecznoњci uїycia statkуw transportowych. Flota nieprzyjaciela moїe jednak blokowaж przeprawк.;Los ejйrcitos pueden cruzar los estrechos angostos sin necesidad de transportes. No obstante, una flota enemiga puede bloquearlos.;I piccoli stretti possono essere attraversati dagli eserciti senza l'utilizzo di mezzi. Tuttavia, una flotta nemica potrebbe bloccarne il passaggio.;A szorosokon szбllнtуhajу nйlkьl бtkelhetnek a csapataid, viszont az ellensйges flotta nem tud бthaladni rajtuk.;Љнji lze pшekroиit s pozemnнm vojskem i bez loпstva. Ale nepшбtelskб flotila mщћe pшechod blokovat.;;;;;;x
SAVE_DONE;§GГотово§W;§Gfait§W;§GFertig§W;§GZrobione§W;§GHecho§W;§GFatto§W;§GKйsz§W;§GHotovo§W;;;;;;x
FOR_PLAYER;Для игрока:;Pour le joueur :;Fьr Spieler:;Dla gracza:;Jugador:;Per giocatore:;Jбtйkosnak:;Vљem hrбищm:;;;;;;x
FOR_AI;Для ИИ:;Pour l'IA :;Fьr KI:;Dla komputera:;IA:;Per CPU:;Az AI-nak:;UI:;;;;;;x
prussian_frederickianDESCR;Элитная пехота Фридриха Великого. Эти войска прошли жестокую подготовку и отличаются несгибаемым боевым духом. Лучшим средством защиты они считают нападение.;L'infanterie d'йlite de Frйdйrique le Grand. Son entraоnement draconien lui donne un moral йlevй et privilйgie l'attaque sur la dйfense.;Die Eliteinfanterie Friedrich dfes GroЯen. Diese Truppen wurden fьr hohe Moral brutal gedrillt und zogen den Angriff der Verteidigung vor.;Elitarna piechota Fryderyka Wielkiego. S№ to niezwykle wymusztrowani їoіnierze o wysokim morale preferuj№cy atak niї obronк.;La infanterнa de йlite de Federico el Grande. Estas tropas estбn entrenadas implacablemente para tener una gran moral y prefieren atacar a defenderse.;La Fanteria Elite di Federico il Grande. Queste truppe spietate sono addestrate per innalzare il morale e favorire l'attacco piuttosto che la difesa.;The Elite Infantry of Frederick the Great. These troops are ruthlessly drilled to give high moral and favour the offense over the defense;Elitnн pмchota Fridricha Velkйho. Tito vojбci proљli tvrdэm drilem a majн vysokou morбlku. Dбvajн pшednost ъtoku pшed obranou.;;;;;;x
